business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,price_level,permanently_closed
OPERATIONAL,"{'location': {'lat': 33.9854446, 'lng': -117.3051979}, 'viewport': {'northeast': {'lat': 33.98683037989273, 'lng': -117.3042444701073}, 'southwest': {'lat': 33.98413072010729, 'lng': -117.3069441298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Two Trees Trail,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100765074063826994433"">A Google User</a>'], 'photo_reference': 'AeJbb3e8IXrhHYa2xviI9tMdocDzC4riis_rPb_GIpSVyZ1bz391wCo1JBtE4FNZVSjgn-DAb-F6mC3O8QLWIRlAW4iaW7Qd_RNYr7_5iLsJ7iz34qYAb1t9Tx2gssxrt-LYkM73eryexOFf_jZ2LpAbh0APOmpZ5SfDT6U-mcKIv1N3Otll', 'width': 4032}]",ChIJCWKyUvKu3IARITvned1xw2k,"{'compound_code': 'XMPV+5W Riverside, California, USA', 'global_code': '8554XMPV+5W'}",4.8,ChIJCWKyUvKu3IARITvned1xw2k,GOOGLE,"['park', 'point_of_interest', 'establishment']",161.0,"430 2 Trees Rd, Riverside",,
OPERATIONAL,"{'location': {'lat': 33.9270786, 'lng': -117.4578412}, 'viewport': {'northeast': {'lat': 33.92888497989272, 'lng': -117.4563801201073}, 'southwest': {'lat': 33.92618532010728, 'lng': -117.4590797798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Challen Park,{'open_now': False},"[{'height': 648, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115572535037081037010"">David Mauricio</a>'], 'photo_reference': 'AeJbb3eDegGpn2T161scxzbDWYi3BPj42g-edeCiIQcoG_IOuPWjYsyXskiemNoPreJQiF8eeECoQEekFYCDOHzNq13pns7Ff9SzzqXd-VcsLartWwploSAT6TDLymchqHHEKxQfn59-OHepp-5VjQDyMFgVlIJorcukAlXWaA5QOMP5BBsG', 'width': 1152}]",ChIJ3U2RYiu33IARwuopBJpCcEk,"{'compound_code': 'WGGR+RV Riverside, California, USA', 'global_code': '8554WGGR+RV'}",4.4,ChIJ3U2RYiu33IARwuopBJpCcEk,GOOGLE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",286.0,"4602 Challen Ave, Riverside",,
OPERATIONAL,"{'location': {'lat': 33.9829417, 'lng': -117.3737857}, 'viewport': {'northeast': {'lat': 33.98426772989273, 'lng': -117.3724519201073}, 'southwest': {'lat': 33.98156807010729, 'lng': -117.3751515798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/camping-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/camping_pinlet,Mission Inn Festival of Lights,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105640596169432541587"">Steve Sampson</a>'], 'photo_reference': 'AeJbb3dmEUufiz6J11RUqXlKjVrmJiR_n7dIVNkqsOF31nYOyWbtPSNJe6GaPIsCTEh2kYYoRYdWB7WaqsU79crbzjVPOua0z2F9e6iVHLva8mfLDgyplWm_sC4zswL7s831Ggp58Twi9GaOD8QExTj_YQ1j58LTiRXbP_3LLlhxQDffPhN_', 'width': 4032}]",ChIJycFvX-2x3IARapQ4-Ur0VdY,"{'compound_code': 'XJMG+5F Riverside, California, USA', 'global_code': '8554XJMG+5F'}",4.1,ChIJycFvX-2x3IARapQ4-Ur0VdY,GOOGLE,"['campground', 'park', 'lodging', 'point_of_interest', 'establishment']",141.0,"3700-3662 Mission Inn Avenue, Riverside",,
OPERATIONAL,"{'location': {'lat': 33.9944212, 'lng': -117.3793429}, 'viewport': {'northeast': {'lat': 33.99563827989272, 'lng': -117.3776438201073}, 'southwest': {'lat': 33.99293862010727, 'lng': -117.3803434798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Rose Garden,,"[{'height': 4656, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100667550728762321585"">Sleiman Moussa</a>'], 'photo_reference': 'AeJbb3d-cvlMSWfqUu5XaUzvng9MBIaZgFYvNk6eYmLM4eAbJ0LDXQzAH6whaxaHsYDO-9UWHjPD0PJa16lGWGsePTUV5pbR1FgoRBCyz0dGyRS7w0lDN1_Wf5mn_JFwWWUXh_Xw72mcJ_QMFJXQMTa928oKugqoPV-dAt0rF-WNBCEUDeqR', 'width': 3492}]",ChIJtaGq2R2y3IARZeFdGx2Uk6s,"{'compound_code': 'XJVC+Q7 Riverside, California, USA', 'global_code': '8554XJVC+Q7'}",4.5,ChIJtaGq2R2y3IARZeFdGx2Uk6s,GOOGLE,"['park', 'point_of_interest', 'establishment']",209.0,"2981-2999 Dexter Dr, Riverside",,
OPERATIONAL,"{'location': {'lat': 33.9806005, 'lng': -117.3754942}, 'viewport': {'northeast': {'lat': 33.98165897989272, 'lng': -117.3743358201073}, 'southwest': {'lat': 33.97895932010728, 'lng': -117.3770354798928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Riverside Sites and Bites,{'open_now': False},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112370993426226210780"">A Google User</a>'], 'photo_reference': 'AeJbb3dmv1FSxQM5LmbbetmIMJ-hvaxBFnfaCZif7Iz2o5YdzxPcjSKkh6Y1PrR0iys6gy0jZYjijZUOYaAv-rgQGUF_h8j1w_XjVDRX8CxgcHYl1fQKtnXHZ-Cq8T6JwBOzXtyuArWmZWsyLAUiTH9u0NJWUorJ_ch4qXP7s_Uf_jQEbqjT', 'width': 3264}]",ChIJ8_YmhHqx3IARk62whBz1AhA,"{'compound_code': 'XJJF+6R Riverside, California, USA', 'global_code': '8554XJJF+6R'}",5.0,ChIJ8_YmhHqx3IARk62whBz1AhA,GOOGLE,"['point_of_interest', 'establishment']",6.0,Riverside,,
OPERATIONAL,"{'location': {'lat': 33.9827574, 'lng': -117.3716919}, 'viewport': {'northeast': {'lat': 33.98415022989272, 'lng': -117.3700985201073}, 'southwest': {'lat': 33.98145057010728, 'lng': -117.3727981798928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,The Cheech Marin Center for Chicano Art & Culture of the Riverside Art Museum,{'open_now': False},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112828327303871509395"">A Google User</a>'], 'photo_reference': 'AeJbb3cEpNUTveedIo9FJIGWtaxS3sUNWxGygKK9RL2slPigO5qDkuwgExfDIcaYjgP8kIclhtuLqM3l632hfyMeOmegU2puKN2wP-5ldZf8C_TKElwMIVOc3fARNGoNmCK08zVT5jLjtsWBRAhjnFBQDvcrjjnKRsKM9bM7JMz-rQc6kkTI', 'width': 4032}]",ChIJYY3kNuWx3IARRw6UAcPzeFw,"{'compound_code': 'XJMH+48 Riverside, California, USA', 'global_code': '8554XJMH+48'}",5.0,ChIJYY3kNuWx3IARRw6UAcPzeFw,GOOGLE,"['museum', 'point_of_interest', 'establishment']",59.0,"3581 Mission Inn Avenue, Riverside",,
OPERATIONAL,"{'location': {'lat': 33.9043777, 'lng': -117.431208}, 'viewport': {'northeast': {'lat': 33.90561192989272, 'lng': -117.4294343701073}, 'southwest': {'lat': 33.90291227010728, 'lng': -117.4321340298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Arlington Heights Sports Park,{'open_now': True},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104914192500095932793"">Nikki Carr</a>'], 'photo_reference': 'AeJbb3eM5-qYSClJ7WU0cgeEXcHCcMITZnP1GUQcAd4y0SvYi690BaIasp4Rnpx_VtkhaFkA1u_ZV-w7SY1wXz00cefV6VFc1TQPQOp1uFKTExf0a7NVbfw44MtFOiWDoPdoWn-2gdT8p8wZx8I0K9NCfIyUNoR5H0qSbBECRe2Zrpa-q972', 'width': 4032}]",ChIJHQZ6jJiw3IARiJwX4mMcYzY,"{'compound_code': 'WH39+QG Riverside, California, USA', 'global_code': '8554WH39+QG'}",4.6,ChIJHQZ6jJiw3IARiJwX4mMcYzY,GOOGLE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",1144.0,"9401 Cleveland Ave, Riverside",,
OPERATIONAL,"{'location': {'lat': 33.9592192, 'lng': -117.5229084}, 'viewport': {'northeast': {'lat': 33.96045267989272, 'lng': -117.5216440701073}, 'southwest': {'lat': 33.95775302010728, 'lng': -117.5243437298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Santa Ana River Trail,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104055958021233166716"">Nathan Brakband</a>'], 'photo_reference': 'AeJbb3ejjyfqjuiLTQn1niQKhClUAt-5KQWU9qaxNzN3_tuMgpKQhhRFC4cr7aC_xcFJBh-jLKnXfKjOSsqFnKajWwLgseVJlcDU7HxdUhOSh5w7o8NwvzI7GqdDPqaR7TYSpocxCqX8TV_02kAHFNjglhWmBeC6__Vn6OXDopi6WV5HMvCz', 'width': 4608}]",ChIJBY31Bt-13IARRe8bFTiiZcg,"{'compound_code': 'XF5G+MR Riverside, California, USA', 'global_code': '8554XF5G+MR'}",4.5,ChIJBY31Bt-13IARRe8bFTiiZcg,GOOGLE,"['park', 'point_of_interest', 'establishment']",58.0,"Santa Ana River Trail, Riverside",,
,"{'location': {'lat': 33.9839038, 'lng': -117.3931011}, 'viewport': {'northeast': {'lat': 33.9931554, 'lng': -117.3770937}, 'southwest': {'lat': 33.9746512, 'lng': -117.4091085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mt Rubidoux,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114282052278234431709"">Angel Peña</a>'], 'photo_reference': 'AeJbb3dZtL8LmUdYIgE4ZkrZbyA0RqpGp_9FejljKLmUPEfw9-X3oQYFOe4oFckhRIW1WkHuqyD-XZHaYdOueayZFQBALWIepyznptF0QqPjg-dSHF-nuEv_KmIKuJVlbe8wYQ0hkv7xXjUSmoc6Cb5h9hYwKp8MAydR7M17Ly0JMdEBZfRd', 'width': 4032}]",ChIJRQCbOomx3IARINqw1QCK8W0,"{'compound_code': 'XJM4+HQ Riverside, California, USA', 'global_code': '8554XJM4+HQ'}",4.8,ChIJRQCbOomx3IARINqw1QCK8W0,GOOGLE,"['natural_feature', 'establishment']",369.0,Riverside,,
OPERATIONAL,"{'location': {'lat': 33.8405235, 'lng': -117.377278}, 'viewport': {'northeast': {'lat': 33.84163192989271, 'lng': -117.37065415}, 'southwest': {'lat': 33.83893227010727, 'lng': -117.37948595}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Lake Mathews Ecological Reserve,{'open_now': True},"[{'height': 4096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109610442647400938997"">Barbara Mejia</a>'], 'photo_reference': 'AeJbb3cW7ku4EVG7CzjlTwPTDCvtFVCTdLmVobXY3vpLW6ELz_6n6mPexOXW0aCWrC6CFTJaCH1d6PvzDoA_nF86R1TYuo8vVv6GC7yg-p_GGfG5BUoZsrtRARw8hgNlO2RYRgzriB7b5MLVWihg1k-DDUx3UWOzZ00WIRTYo26PX8Zlm4iw', 'width': 2304}]",ChIJ31IHW0S73IARtFPiFgH4q1U,"{'compound_code': 'RJRF+63 Riverside, California, USA', 'global_code': '8554RJRF+63'}",4.7,ChIJ31IHW0S73IARtFPiFgH4q1U,GOOGLE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",6.0,Riverside,,
OPERATIONAL,"{'location': {'lat': 33.9310933, 'lng': -117.5176997}, 'viewport': {'northeast': {'lat': 33.93252632989272, 'lng': -117.51599845}, 'southwest': {'lat': 33.92982667010728, 'lng': -117.52280345}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Pumpkin Rock,{'open_now': False},"[{'height': 762, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113080474453255548983"">Benjamin</a>'], 'photo_reference': 'AeJbb3fd3LYU02FaziqExB9UB7d4WK1bFPLTnL2-_3EibNw_mRibjBxebJng-MeJ4RrxvCxMsvnfKjso1tI2vuS_Bkoqzn1zZ2j2q4v2DNzCtvjeRkNTrTEkQY3-axPx4sbZ8ZcSutPvnLFub6KgFk_UX2tXlB20g2GY34tL0B6cQoTj3fPF', 'width': 1152}]",ChIJnQMiXES23IARYp7WGqLf_Eo,"{'compound_code': 'WFJJ+CW Norco, California, USA', 'global_code': '8554WFJJ+CW'}",4.7,ChIJnQMiXES23IARYp7WGqLf_Eo,GOOGLE,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",310.0,"Vandermolen Drive, Crestview Dr, Norco",,
OPERATIONAL,"{'location': {'lat': 33.911347, 'lng': -117.4365006}, 'viewport': {'northeast': {'lat': 33.91208702989272, 'lng': -117.4355937201072}, 'southwest': {'lat': 33.90938737010728, 'lng': -117.4382933798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/movies-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/movie_pinlet,Van Buren Drive-In Theatre and Swap Meet,,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114923277714534715360"">Van Buren Drive-In Theatre and Swap Meet</a>'], 'photo_reference': 'AeJbb3edgSzYQitaqneLoG1Ue9X4B7w9Q-qLX_1iKD-h6pTlPHI7uEcaLJInks9gLVQfq8MBVpf9iL0Dw-sTwLqwWG9O6vuuzTmB0nGPP8LcdelTfexGL-7cJfWPh10MS823nc9npud1Ocwr1uupWpEZ0xQCQaqbjhtwt5nE8TunJEIuFW5Z', 'width': 2048}]",ChIJ21q2mb6w3IARx7Oexs8DrTI,"{'compound_code': 'WH67+G9 Riverside, California, USA', 'global_code': '8554WH67+G9'}",4.4,ChIJ21q2mb6w3IARx7Oexs8DrTI,GOOGLE,"['movie_theater', 'point_of_interest', 'establishment']",5505.0,"3035 Van Buren Boulevard, Riverside",,
OPERATIONAL,"{'location': {'lat': 33.977282, 'lng': -117.3917203}, 'viewport': {'northeast': {'lat': 33.97866937989271, 'lng': -117.3903833201073}, 'southwest': {'lat': 33.97596972010727, 'lng': -117.3930829798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Rubidoux Trail,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110002441921784195734"">A Google User</a>'], 'photo_reference': 'AeJbb3eCCF1tXiVAdIDr9hMzyaejjWGzKatk0CjcU8gjHCyeuAyc7OqZMitiLFhYsLZDDNI2I4sS_bOf91aGJeUxvazo9mg03gcioMbBMd6a9qrH2hc65iBeAEsZ9MKYbMOu2W11YfWMVLsuxnQCt1DTdQQTQP0W4RL_t-dWSVwQ6hlymx1l', 'width': 4032}]",ChIJF9XuDlKx3IAR6vDBdeI1Fv0,"{'compound_code': 'XJG5+W8 Riverside, California, USA', 'global_code': '8554XJG5+W8'}",4.7,ChIJF9XuDlKx3IAR6vDBdeI1Fv0,GOOGLE,"['park', 'point_of_interest', 'establishment']",22.0,"4779 Tequesquite Ave, Riverside",,
OPERATIONAL,"{'location': {'lat': 33.98175980000001, 'lng': -117.3719706}, 'viewport': {'northeast': {'lat': 33.98324442989272, 'lng': -117.3706510701073}, 'southwest': {'lat': 33.98054477010728, 'lng': -117.3733507298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,First Congregational Church,,"[{'height': 9000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109961725773464730709"">Tim Bui</a>'], 'photo_reference': 'AeJbb3eXT_QAmD4fu8kubALW9MJscn_6Zzz_7cWB7dumrKzB2GyexqhXCWzrfOyaCOVLoawHoZ1BQjatjpllMlLlmHScYiciaLucNGg3BuJXk77swot-Ym-bhsvGvXs-6IS3BNyDOUXwRg1JbXG0-aAaOBCtxlJ5wJFJ31Kh2BbKzJoUFpk', 'width': 12000}]",ChIJBSLEauWx3IARcehKID4Ypu4,"{'compound_code': 'XJJH+M6 Riverside, California, USA', 'global_code': '8554XJJH+M6'}",4.7,ChIJBSLEauWx3IARcehKID4Ypu4,GOOGLE,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",68.0,"3504 Mission Inn Avenue, Riverside",,
OPERATIONAL,"{'location': {'lat': 33.9494975, 'lng': -117.2804197}, 'viewport': {'northeast': {'lat': 33.95078307989272, 'lng': -117.2790834201073}, 'southwest': {'lat': 33.94808342010727, 'lng': -117.2817830798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Riverside County Regional Park & Open Space District,{'open_now': False},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111227134168649550221"">David Goddard II</a>'], 'photo_reference': 'AeJbb3e4X_I9yUbm20pTYxzuj4_dfwBlInhVaB1CZEqF5pk3RzEuKKn6O5HliNYJmFgTaV5h0sUY0GsrLILys0H51xa5ZDCVB5eNHaXJKsu0gZZ7j2Ecw6RR2cTXZVJhqcAa-R7PxbezelFXE3412JM4nKeRA6saxptUWL91zvq8kquzq-gF', 'width': 4608}]",ChIJl14wBAuv3IARQJuRoalohPM,"{'compound_code': 'WPX9+QR Moreno Valley, California, USA', 'global_code': '8554WPX9+QR'}",4.4,ChIJl14wBAuv3IARQJuRoalohPM,GOOGLE,"['park', 'point_of_interest', 'establishment']",10.0,"21719-21961, Golden Oaks Dr, Moreno Valley",,
OPERATIONAL,"{'location': {'lat': 33.8887344, 'lng': -117.2823812}, 'viewport': {'northeast': {'lat': 33.88960137989272, 'lng': -117.2809013201073}, 'southwest': {'lat': 33.88690172010728, 'lng': -117.2836009798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Adrenalin Attractions, LLC",{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111329539373319223612"">A Google User</a>'], 'photo_reference': 'AeJbb3fXoat_PgNK4GMGPRLxstWuYELZhgAOM2Yi5ML5AEEAK-cRzYQ6Od82PYBmtPw3VTqJinnc4CI8J3a7tJzcWw_orr3gE46dwn-kVlQpzVgKTBSEchE7d5InlpL0ercZ9XLzq1awfjrztwY1ojcvGTYCROy_XuSPIg02OsoIpX-Q94MS', 'width': 4032}]",ChIJAQDwFWTGyIARpGcjAF-4Nhc,"{'compound_code': 'VPQ9+F2 Riverside, California, USA', 'global_code': '8554VPQ9+F2'}",0.0,ChIJAQDwFWTGyIARpGcjAF-4Nhc,GOOGLE,"['point_of_interest', 'establishment']",0.0,"21760 Van Buren Boulevard Suite 101, Riverside",,
OPERATIONAL,"{'location': {'lat': 33.9848141, 'lng': -117.3743751}, 'viewport': {'northeast': {'lat': 33.98606982989273, 'lng': -117.3730887701073}, 'southwest': {'lat': 33.98337017010729, 'lng': -117.3757884298928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Public Art ""Symphony Mural""",{'open_now': True},"[{'height': 2618, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114869409171934317910"">Public Art in Public Places</a>'], 'photo_reference': 'AeJbb3enXJobXwQUR2U74r-fh8df7zuibtoHNVB2He_CCL5OCAvJtM4ujvtilFCOFRWMJmsZS9Xk4gXZaupM0qBbKU9-3rTQRoU4RtWqSKeQA_ZdOUzQVJq108fb8zzI0s4QBKBXVEuw5i15lkL0VtaWvv90YzcJv_kSzoLQtyav75GpektR', 'width': 3820}]",ChIJ2YE28Yix3IAR-wda2jdT8bg,"{'compound_code': 'XJMG+W7 Riverside, California, USA', 'global_code': '8554XJMG+W7'}",0.0,ChIJ2YE28Yix3IAR-wda2jdT8bg,GOOGLE,"['point_of_interest', 'establishment']",0.0,"Market Street &, 6th St, Riverside",,
OPERATIONAL,"{'location': {'lat': 33.9542802, 'lng': -117.5170207}, 'viewport': {'northeast': {'lat': 33.95572342989272, 'lng': -117.5156735201073}, 'southwest': {'lat': 33.95302377010728, 'lng': -117.5183731798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pierce Brothers Crestlawn Memorial Park and Mortuary,{'open_now': True},"[{'height': 360, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110598900829277542449"">Pierce Brothers-Crestlawn Mortuary</a>'], 'photo_reference': 'AeJbb3c0Rj_OJM0DjFZOLK6oij7TMl96hnjowEZ-wNkFzxtYdXGvu4RzALHRpd7EXdkBvSh9NugTL_J8sRp_5dxp4BPYin2zevEhaHmJY_PcukoMOxF6Nouo13j5BTx860ykiA7DSQvjfaF29XmiMkWXcRqduQ7_BkdTgJGwjYJlPOfs1koO', 'width': 540}]",ChIJ9fOsPHe23IAR5T-e-AcfmRk,"{'compound_code': 'XF3M+P5 Riverside, California, USA', 'global_code': '8554XF3M+P5'}",4.5,ChIJ9fOsPHe23IAR5T-e-AcfmRk,GOOGLE,"['funeral_home', 'cemetery', 'park', 'point_of_interest', 'establishment']",235.0,"11500 Arlington Ave, Riverside",,
OPERATIONAL,"{'location': {'lat': 33.982614, 'lng': -117.37372}, 'viewport': {'northeast': {'lat': 33.98413012989272, 'lng': -117.3724916201073}, 'southwest': {'lat': 33.98143047010728, 'lng': -117.3751912798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Mission Galleria Antique Shoppe,{'open_now': False},"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104141674034610954816"">Grant Sommer</a>'], 'photo_reference': 'AeJbb3dkgI-4c07Ykg8cZxwFnnM62vvpMltepHYPffL3n5Dey7_cypSTqxUN3gSogKY8_4L85pVlPIaDkOURQVC5Cisi5aUWkHVxZzOvVjGULGIhkUZL7VmCWl6YY9iSclzcRBnuxVau5MwGiVMZYlBQACBdweY0ilZW_je_P26tXej9f3jm', 'width': 2048}]",ChIJG_zP_O-x3IARqlyfHMFm4do,"{'compound_code': 'XJMG+2G Riverside, California, USA', 'global_code': '8554XJMG+2G'}",4.6,ChIJG_zP_O-x3IARqlyfHMFm4do,GOOGLE,"['cafe', 'furniture_store', 'home_goods_store', 'store', 'food', 'point_of_interest', 'establishment']",636.0,"3700 Main St, Riverside",,
OPERATIONAL,"{'location': {'lat': 33.995626, 'lng': -117.3743857}, 'viewport': {'northeast': {'lat': 33.99741867989272, 'lng': -117.3730926701073}, 'southwest': {'lat': 33.99471902010728, 'lng': -117.3757923298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Stewarts Boathouse,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114326122918728700238"">Manuel Garcia</a>'], 'photo_reference': 'AeJbb3cqOQsE9U7vvnb9aiZCCKJii3RE9Auzy1nWufjxHRkuqJ3YeSAYL-sK99XP_gzr7Aqjoku3EBYbRPdIbEhxz_MaL6vXwRLk_bX6lx3UNH1wtRygtYCH0PxM_YvD_tz-PzwDDzxvg97i1McUtK_Ev9-7GxNfvdLm6KAdpq1OJrc12hLr', 'width': 4032}]",ChIJZdIBhQKy3IARE-G0ZJ8pYBI,"{'compound_code': 'XJWG+66 Riverside, California, USA', 'global_code': '8554XJWG+66'}",4.4,ChIJZdIBhQKy3IARE-G0ZJ8pYBI,GOOGLE,"['travel_agency', 'point_of_interest', 'establishment']",14.0,"2601 Fairmount Blvd, Riverside",,
OPERATIONAL,"{'location': {'lat': 33.9820893, 'lng': -117.4117574}, 'viewport': {'northeast': {'lat': 33.98345587989272, 'lng': -117.4104616701073}, 'southwest': {'lat': 33.98075622010727, 'lng': -117.4131613298928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Rancho Jurupa Park,{'open_now': False},"[{'height': 6936, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102627780768266102274"">kenneth fishbeck</a>'], 'photo_reference': 'AeJbb3cuTo22N5wkAXjDYbCphX4nb6hZ8HMkyhW7BmP6rmYnwVMT--SdRoiP28kvVB1dg9yZOgRXkZeQGTCtQBVLPocmrvHfAuJNtyBUm2cFoPFEo-9PDFiGi9Pkbk9fyqjwoOGcX5dRpzbQ9QCbDghlKBinPwsnXCfFTutPgO9TJOPTjHz7', 'width': 9248}]",ChIJ2wvqTn6x3IARfR3wDDd9dnY,"{'compound_code': 'XHJQ+R7 Riverside, California, USA', 'global_code': '8554XHJQ+R7'}",4.5,ChIJ2wvqTn6x3IARfR3wDDd9dnY,GOOGLE,"['park', 'campground', 'lodging', 'point_of_interest', 'establishment']",1666.0,"4800 Crestmore Rd, Riverside",,
OPERATIONAL,"{'location': {'lat': 33.9465813, 'lng': -117.3088967}, 'viewport': {'northeast': {'lat': 33.94785677989272, 'lng': -117.3076543701073}, 'southwest': {'lat': 33.94515712010728, 'lng': -117.3103540298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Sycamore Canyon Park Street parking,,"[{'height': 4656, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113978563543287235065"">Jim McDermott</a>'], 'photo_reference': 'AeJbb3dcnBbcJXzvmhAJ1tamFVu_8U95JMvlYqLsMamwYYfBiUHdtkOcwuEG1uFjI_uq6hMoIZcVKcUWfpn-tw5aHjIXEPrMGXzIysZeZCiQ7A8568W74MwmDXWNpnzBdb6YWg9d0wCbBcsZ4VTb6eCOKB8mGcVC40DntZxUo10I8Bkvb-ME', 'width': 3492}]",ChIJAWnnRGmv3IARlqMMeioBl3M,"{'compound_code': 'WMWR+JC Riverside, California, USA', 'global_code': '8554WMWR+JC'}",4.8,ChIJAWnnRGmv3IARlqMMeioBl3M,GOOGLE,"['park', 'point_of_interest', 'establishment']",26.0,"Sycamore Highlands Park, 5777, Fair Isle Dr, Riverside",,
